screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,retweet_rate,influencial
Lunar_GamesInc,362,95,156,82,111,1,0.2624,0.1077,0.047,15,2.0645,2.3415,24,2.0108,2.2805,111.9462,24.1398,2.122,0.44,0.02,0.66,0.4946,0
Lunar_Magic_,426,21,0,10,41,0,0.0493,0.1009,0.0188,2,0.1429,0.3,353197,17007.9524,35716.7,106.1905,35.5514,3.1429,0.33,0.05,0.67,0.5238,1
LynnWorton,3052,46759,133,2954,2636,242,15.3208,0.5632,0.0803,5,0.245,0.0829,45,1.654,0.5599,109.425,13.3189,2.5694,0.42,0.01,0.87,0.46,0
mabelhood,3538,47672,57,37249,24211,830,13.4743,6.5822,0.0486,49,2.954,0.0793,1092,4.039,0.1084,113.061,45.0168,1.5026,0.38,0.08,0.59,0.541,1
mackerelskygame,52,20,64,14,22,0,0.3846,0.8846,0.1154,7,1.2105,1.6429,76,7.1579,9.7143,106.6842,25.3258,2.5556,0.47,0.26,0.47,0.6316,1
mactavish,3967,153285,150,3840,5002,322,38.64,1.9841,0.1868,9,0.222,0.0578,143693,2100.304,546.9542,116.773,1.5153,1.3908,0.09,0.06,0.32,0.764,1
madil80,3412,189876,143,39450,175,1481,55.6495,2.2371,0.2638,105,0.149,0.0038,100214,605.878,15.3581,125.114,3.9924,1.7229,0.25,0.10,0.19,0.936,1
MadRavager,649,376,68,121,102,3,0.5794,0.6148,0.1741,28,2.2261,6.9174,151608,2914.6755,9057.1736,115.6117,24.2857,1.4679,0.41,0.16,0.53,0.625,1
MaestroMurdock,1384,588,122,116,518,1,0.4249,0.2999,0.1286,72,0.7791,3.9224,201055,1744.1918,8781.1034,117.625,23.6362,1.5812,0.33,0.13,0.52,0.3784,0
MagicOrthodoxy,2327,4954,33,1691,625,22,2.1289,2.0842,0.0039,30,2.024,1.1969,4,0.326,0.1928,98.27,23.3849,1.433,0.45,0.06,0.81,0.253,0
MakerFaireRoc,1432,3638,128,1658,2464,94,2.5405,1.6606,0.2081,72,2.045,1.2334,3459,7.307,4.4071,119.43,29.0532,1.5057,0.35,0.14,0.46,0.625,1
manabrownies,2717,83044,73,3632,1878,91,30.5646,56.1601,0.1156,50,1.616,0.4449,150872,3081.532,848.4394,66.506,16.4206,1.2911,0.08,0.23,0.12,0.367,0
manixur,116,1439,91,75,59,1,12.4052,33.5862,1.7328,86,1.834,24.4533,43754,100.792,1343.8933,105.992,16.0238,1.0806,0.06,0.02,0.42,0.239,0
manvsmeeple,845,2445,87,4331,395,118,2.8935,11.5988,0.0071,205,11.438,2.641,383,2.36,0.5449,102.241,38.641,1.2472,0.09,0.07,0.47,0.341,0
Maree71439592,1437,331044,143,8372,6945,303,230.3716,41.0522,0.6889,20,0.123,0.0147,8162,84.903,10.1413,132.221,17.7831,1.9712,0.28,0.14,0.20,0.999,1
margiesmith2011,2227,3681,29,99,166,11,1.6529,0.3296,0.0004,5,0.362,3.6566,2,0.052,0.5253,101.578,39.7192,1.0936,0.50,0.04,0.80,0.045,0
markpopham,3213,92775,128,9640,869,138,28.8749,21.9788,0.1086,17610,58.199,6.0372,92966,710.879,73.7426,105.789,7.2022,1.1176,0.02,0.12,0.33,0.574,1
MarthaHalfordPR,3048,3937,108,1321,1523,83,1.2917,0.0787,0.0256,11,0.45,0.3407,8939,12.925,9.7843,127.583,18.4571,1.7852,0.87,0.24,0.89,0.227,0
martiansoil,3660,15934,99,5522,1330,356,4.3536,2.0557,0.0437,56,3.435,0.6221,14779,33.359,6.0411,111.131,15.7249,1.5204,0.10,0.12,0.84,0.745,1
MartinLenkie,1987,95,85,22,57,0,0.0478,0.002,0.003,3,0.2069,0.8182,66,0.9195,3.6364,100.6897,26.4632,1.7273,0.38,0.03,0.45,0.1149,0
Mary_Bellamy,2838,1066,154,355,593,18,0.3756,0.0536,0.1039,37,0.299,0.8423,3753,7.769,21.8845,108.865,24.1293,2.081,0.21,0.15,0.39,0.494,0
mashup_coub,379,2545,48,64,13,1,6.715,0.0026,0.0,5,2.146,33.5312,3,1.991,31.1094,49.449,0.0877,1.0,0.04,0.00,1.00,0.994,1
materialcom,195,250,126,311,449,1,1.2821,1.7744,0.2051,28,2.34,1.881,10,1.24,0.9968,104.76,30.9667,1.3175,0.25,0.12,0.66,0.552,1
MatericLook,1763,27051,159,28286,28968,772,15.3437,24.6602,0.0176,30,3.8,0.1343,5775,7.131,0.2521,124.647,28.7389,7.291,0.62,0.21,0.96,0.419,0
mattfaulisi,3694,10193,108,541,629,16,2.7593,1.3132,0.0311,104,1.351,2.4972,379938,1298.711,2400.5749,82.876,26.2265,1.266,0.09,0.19,0.26,0.178,0
maxplayingcards,2603,1233,44,1118,38,16,0.4737,0.0008,0.0023,27,0.613,0.5483,7,0.688,0.6154,130.743,15.2812,2.3716,0.88,0.54,0.99,0.566,1
MeaKitty,3372,63049,133,397,139,31,18.6978,0.5827,0.0816,13,0.411,1.0353,399544,840.721,2117.6851,120.121,27.2966,1.5263,0.23,0.09,0.60,0.411,0
MedGizmo,1079,26777,132,2927,3023,1770,24.8165,0.0973,0.0,47,0.462,0.1578,34,1.572,0.5371,135.074,7.6505,5.7255,1.00,0.06,1.00,0.698,1
megjmont,2061,3599,48,416,506,6,1.7462,1.7584,0.1198,22,1.545,3.7139,414986,3113.553,7484.5024,81.051,14.4339,1.1915,0.05,0.22,0.27,0.295,0
MelBaka_Art,1258,126,154,80,197,12,0.1002,0.093,0.0072,14,2.0407,3.1375,16291,348.1789,535.325,94.187,16.8774,4.6129,0.76,0.74,0.23,0.3902,0
mendozasalado,2521,1935,69,160,366,19,0.7676,0.169,0.3122,6,0.147,0.9187,52687,572.676,3579.225,118.208,7.0659,1.8727,0.28,0.17,0.43,0.835,1
MI_Focus,202,4854,156,700,2147,2,24.0297,1.7376,0.6535,28,0.507,0.7243,228,1.457,2.0814,106.604,12.1854,1.1582,0.30,0.35,0.89,0.211,0
MiaLiljeberg,1802,4148,150,1440,2112,73,2.3019,0.2386,0.2497,7,0.17,0.1181,350551,1303.244,905.0306,115.978,10.7746,1.7078,0.69,0.28,0.58,0.54,1
MICA_CD,1954,3531,52,854,346,20,1.8071,0.458,0.0179,11,0.582,0.6815,65,0.448,0.5246,119.236,21.2001,1.9012,0.58,0.08,0.91,0.201,0
MicrochipMakes,2958,25361,160,58608,16974,1406,8.5737,7.9932,0.0646,137,12.333,0.2104,182,6.476,0.1105,118.841,10.887,1.6379,0.06,0.72,0.86,0.924,1
micsrai,2970,175,0,17,90,0,0.0589,0.3461,0.0242,6,0.1445,1.4706,129278,2068.8613,21053.7059,116.7977,16.3204,1.325,0.23,0.08,0.36,0.4393,0
MikaelSannholm,3166,13,0,660,4978,1,0.0041,0.0028,0.0003,2,0.8,0.0061,1,0.4,0.003,76.4,1.548,0,0.00,0.00,0.80,0.4,0
mikeshouts,3241,14232,33,1404,1738,146,4.3912,0.3382,0.0025,8,0.25,0.1781,29329,43.725,31.1432,112.637,10.6521,2.3,0.59,0.41,0.98,0.071,0
Mikeyothedj,3369,28021,81,2060,1681,60,8.3173,0.0549,0.0,3,0.046,0.0223,2,0.012,0.0058,57.958,2.1949,0,0.00,0.00,1.00,0.01,0
mindsparklemag,2486,11658,53,3275,285,131,4.6895,0.3379,0.0109,34,2.956,0.9026,6618,8.146,2.4873,107.498,19.6226,1.7143,0.01,0.68,0.80,0.377,0
mitzyandjimbo,138,194,158,237,230,0,1.4058,2.8478,0.2464,32,4.6011,3.4557,197,3.7135,2.789,97.2472,28.2645,1.4,0.22,0.17,0.46,0.5056,1
MJLBlogger,1129,7024,151,4902,511,31,6.2214,0.9221,0.0124,10,0.344,0.0702,1008,2.807,0.5726,128.8,46.5811,2.1698,0.74,0.30,0.97,0.204,0
mmbilal,3455,33707,129,54954,1661,809,9.756,6.2744,0.1262,96,6.086,0.1107,347092,1911.329,34.7805,122.844,13.011,1.1925,0.16,0.14,0.52,0.822,1
mmockingbird,3352,4970,35,5860,1246,141,1.4827,3.7061,0.2757,1931,5.118,0.8734,492781,16835.933,2873.0261,110.632,1.8336,1.16,0.03,0.19,0.12,0.96,1
Mnawrah,2803,19498,99,3868,3758,16,6.9561,0.0342,0.2148,197,1.063,0.2748,295109,4692.459,1213.1487,84.595,10.8735,2.0383,0.21,0.50,0.19,0.732,1
MobileSyrup,3680,49536,144,92191,452,1863,13.4609,0.2302,0.0011,66,4.274,0.0464,32,1.448,0.0157,112.275,10.7047,2.0,0.00,0.94,0.99,0.567,1
Mocha_Soul,2735,14936,143,1319,2281,4,5.4611,5.1598,0.1762,86,2.403,1.8218,42370,284.654,215.8105,124.827,0.5218,1.37,0.10,0.04,0.44,0.596,1
mockman,3771,37017,141,5265,3038,220,9.8162,9.9483,0.0411,68,2.092,0.3973,67522,161.436,30.6621,105.284,22.0606,1.3333,0.05,0.04,0.41,0.295,0
Modernvinyl,2522,43482,40,28325,1551,449,17.2411,1.8061,0.1209,146,3.695,0.1305,1204,7.646,0.2699,105.388,10.3579,1.2982,0.06,0.33,0.69,0.666,1
Mojoman1289,1350,320,138,259,1117,4,0.237,5.7163,0.0341,62,1.875,2.3166,60993,198.075,244.7259,86.2281,15.7873,3.901,0.32,0.43,0.32,0.4156,0
mollysvh,2536,280,114,932,810,42,0.1104,0.2259,0.0213,94,4.5214,1.3584,166,4.9964,1.5011,111.9679,33.1489,1.1553,0.37,0.20,0.47,0.625,1
mom_eugene,116,95,130,5,133,0,0.819,3.7586,0.1034,15,0.6842,13.0,39102,497.5895,9454.2,93.5263,44.0683,2.2903,0.33,0.15,0.42,0.2737,0
MoneyMistress69,271,539,110,787,583,1,1.9889,2.7196,0.155,12,1.4114,0.9416,731,6.72,4.4828,116.7619,14.4772,2.8051,0.45,0.10,0.84,0.4305,0
Monkey7771,3221,6050,23,1114,2331,2,1.8783,3.5709,0.254,7,0.044,0.0395,6931,139.799,125.4928,112.906,13.1503,1.8902,0.33,0.32,0.34,0.827,1
MonkeyWrenchATX,2653,2320,122,1264,48,65,0.8745,0.0694,0.1451,10,0.26,0.2057,64443,277.576,219.6013,105.574,10.0277,1.7679,0.24,0.08,0.73,0.542,1
Monskerz,3298,921,59,272,359,10,0.2793,0.4933,0.034,34,1.0803,3.6581,311132,364.7915,1235.1949,73.443,16.2754,1.4102,0.28,0.36,0.19,0.1705,0
Moosekleenex,1483,3075,62,7179,273,110,2.0735,3.4579,0.147,7317,66.548,9.2698,117368,2047.578,285.2177,73.001,20.1522,1.3929,0.08,0.33,0.13,0.477,0
Morgannn_Sierra,1407,2519,32,502,462,2,1.7903,5.4719,0.2239,65,2.741,5.4602,78550,482.457,961.0697,55.558,26.4188,1.0455,0.02,0.25,0.05,0.518,1
MosaicIoT,1588,132,33,286,63,8,0.0831,0.022,0.0573,3,0.1212,0.0559,297,12.3258,5.6888,115.9015,29.1927,1.2373,0.45,0.21,0.60,0.7955,1
Moshology,2497,11927,4,4138,2773,48,4.7765,6.2623,0.0012,70009,86.466,20.8956,27459,34.251,8.2772,39.79,2.2592,1.6667,0.00,0.06,0.05,0.397,0
MOWheatley,3269,10850,0,494,152,25,3.3191,0.0251,0.0003,10,0.269,0.5445,10,0.158,0.3198,79.223,9.7828,1.0,0.00,0.00,0.99,0.103,0
MPRG_Victoria,2875,1317,63,1683,1453,47,0.4581,0.0118,0.055,15,0.425,0.2525,46,0.712,0.4231,122.402,32.5405,2.1259,0.41,0.28,0.65,0.365,0
mrdavidfilm,1049,1836,158,259,1272,19,1.7502,0.3518,0.2135,29,0.415,1.6023,138223,195.074,753.1815,113.15,25.847,1.5833,0.24,0.06,0.72,0.618,1
MrNHendrix,2698,3412,86,3532,973,43,1.2646,0.3258,0.0745,219,7.281,2.0614,28670,63.523,17.985,107.264,34.3097,1.9189,0.59,0.14,0.27,0.505,1
MrsAshburysWorl,208,586,71,74,241,1,2.8173,1.7019,0.9375,15,0.841,6.6486,2533,11.3675,89.8649,125.0889,42.7764,2.835,0.35,0.12,0.71,0.7829,1
MrShortFry,3340,3956,125,293,382,15,1.1844,0.6201,0.0174,18,0.713,2.4334,149956,573.694,1958.0,110.806,16.6674,1.386,0.21,0.27,0.16,0.116,0
msraynsford,2688,1469,48,358,104,15,0.5465,0.083,0.0108,10,0.445,1.243,39,0.353,0.986,117.498,10.4544,1.2,0.02,0.20,0.84,0.146,0
MTD_Jake,3532,5482,159,872,716,46,1.5521,1.7115,0.0408,166,2.497,2.8635,282918,1051.855,1206.2557,113.066,19.4237,1.463,0.16,0.10,0.59,0.329,0
Mumbrellanews,1167,11873,142,8944,1551,188,10.174,0.2305,0.0403,86,0.842,0.0941,18,0.74,0.0827,116.295,8.9467,1.1481,0.05,0.77,0.94,0.396,0
MusicTalks_xyz,1142,19885,156,19368,14685,290,17.4124,17.535,0.1095,35,4.051,0.2092,40583,46.24,2.3874,116.803,23.3733,1.7335,0.32,0.17,0.67,0.589,1
muskrat_john,3730,135500,160,18448,980,1186,36.3271,11.9769,0.1174,144,5.014,0.2718,128108,543.569,29.4649,98.812,15.1133,1.3882,0.09,0.15,0.38,0.596,1
musosguide,3407,22388,104,3570,2659,118,6.5712,0.1256,0.0616,8,0.407,0.114,7542,14.677,4.1112,111.285,10.9084,1.381,0.21,0.05,0.78,0.326,0
mylin1,2736,18904,142,2362,1616,59,6.9094,7.4002,0.0278,34,2.036,0.862,11969,12.834,5.4335,74.522,32.9783,1.2059,0.03,0.20,0.17,0.159,0
mystikka,3713,3231,124,1916,1564,44,0.8702,0.6041,0.0576,6,0.284,0.1482,98516,734.564,383.3841,95.641,16.0783,2.6328,0.46,0.10,0.64,0.252,0
MyTopKS,1295,1425,76,1387,1551,26,1.1004,1.3768,0.0054,10,0.814,0.5869,5,0.082,0.0591,107.455,27.8687,1.8696,0.02,0.01,0.99,0.062,0
NaeKhen,2475,14792,150,163,301,2,5.9766,1.8295,0.1943,68,0.474,2.908,514068,9011.721,55286.6319,97.992,4.3088,1.1519,0.08,0.23,0.23,0.501,1
nancyjcohen,3074,58654,104,7281,6694,600,19.0807,0.703,0.025,6,0.259,0.0356,18,0.562,0.0772,119.345,5.3953,1.6684,0.78,0.31,0.95,0.291,0
NDShipley,3389,956,123,396,1298,37,0.2821,0.1225,0.0652,74,1.0507,2.4091,47315,292.2236,670.048,100.7599,23.6964,1.5941,0.41,0.19,0.51,0.3139,0
neanderthalTT,318,389,154,930,749,6,1.2233,1.6572,0.2358,14,0.839,0.3473,9776,65.1662,26.9774,112.574,20.7527,2.9556,0.70,0.41,0.62,0.3792,0
NeilaK20,3462,131029,153,1542,793,134,37.8478,54.8865,0.0806,181,1.637,1.0616,201212,1010.709,655.4533,112.509,21.1374,1.3553,0.08,0.04,0.44,0.379,0
Nerdarchy,1609,14656,142,6672,2517,119,9.1088,6.051,0.0012,298,3.889,0.5829,25,0.711,0.1066,97.591,22.4622,1.4778,0.18,0.04,0.49,0.259,0
NewsWatchTV,3237,8042,113,30528,1278,312,2.4844,0.6583,0.0009,611,3.006,0.0985,413,1.545,0.0506,124.885,30.0859,1.271,0.11,0.29,0.83,0.388,0
nicoxbat,1350,609,121,1304,967,9,0.4511,0.9444,0.217,108,1.1096,0.5046,101527,960.5464,436.8129,115.6003,29.5971,2.7147,0.56,0.16,0.40,0.6695,1
NoaTugy,963,20353,158,626,1981,17,21.135,82.8692,0.3936,7,0.306,0.4888,159449,1634.257,2610.6342,89.418,15.4178,1.5094,0.11,0.18,0.17,0.388,0
nook_pod,685,1335,111,1265,4514,52,1.9489,2.9737,0.4964,44,1.26,0.996,20888,25.576,20.2182,118.637,44.7822,1.7214,0.32,0.13,0.62,0.519,1
Noomoid,3190,19039,142,1328,2814,22,5.9683,3.6495,0.0088,51,2.553,1.9224,51337,145.488,109.5542,71.227,32.4056,1.0241,0.08,0.31,0.16,0.039,0
norm,2890,18967,66,761673,698,2150,6.563,2.7038,0.0616,218499,3219.869,4.2274,100379,1103.309,1.4485,75.69,18.9535,1.2411,0.22,0.35,0.28,0.985,1
notesinabook,3108,2805,134,1458,2619,78,0.9025,0.0412,0.0055,15,0.476,0.3265,735,1.227,0.8416,95.129,11.9971,2.2016,0.50,0.41,0.98,0.172,0
notreble,3680,20275,121,18958,746,376,5.5095,0.6883,0.0,94,4.924,0.2597,21,0.881,0.0465,71.285,2.9797,2.0,0.00,0.00,1.00,0.461,0
NPHNicholas,490,237,0,7,79,0,0.4837,0.9939,0.0224,63,1.7764,60.1429,74317,557.3671,18870.8571,121.7468,-0.0142,1.0,0.01,0.02,0.53,0.0928,0
nuancedminutiae,1680,3249,107,610,1708,16,1.9339,9.6548,0.1012,76,1.64,2.6885,282918,1141.537,1871.3721,105.917,31.1686,1.2206,0.07,0.10,0.39,0.227,0
OandFPodcast,2470,1543,160,1296,1581,70,0.6247,0.1008,0.0785,40,1.49,1.1497,125630,188.033,145.0872,124.905,25.5273,1.6345,0.48,0.06,0.73,0.706,1
obfuscatingGod,2538,2093,74,182,1994,4,0.8247,10.3077,0.2218,50,0.908,4.989,277350,5683.135,31226.0165,96.244,12.77,1.375,0.05,0.40,0.19,0.597,1
OdiniaInvictus,2037,25046,159,2940,4989,82,12.2955,3.7619,0.2086,40,2.211,0.752,13180,34.866,11.8592,115.455,-0.0151,3.7069,0.17,0.37,0.70,0.814,1
OkleMiller,3346,1961,156,1159,1030,53,0.5861,0.2723,0.0484,12,0.716,0.6178,20285,25.651,22.132,96.203,35.5012,1.4839,0.47,0.14,0.27,0.255,0
OlamicCutlery,2737,972,48,2588,147,20,0.3551,0.0661,0.0369,38,4.6342,1.728,11,1.1057,0.4123,73.1389,16.3325,2.1452,0.06,0.59,0.14,0.513,1
oli_woodman,3413,1515,37,328,254,8,0.4439,0.109,0.0519,55,1.119,3.4116,4457,14.685,44.7713,75.879,12.493,1.3627,0.10,0.19,0.25,0.286,0
onexanaxshy,50,4,139,4,42,0,0.08,0.04,0.0,5,2.0,2.0,1,0.25,0.25,125.5,39.8975,0,0.00,0.00,0.50,0.25,0
OnlyPlayWizards,2177,6135,116,330,553,32,2.8181,1.1364,0.0446,149,1.745,5.2879,380320,536.288,1625.1152,122.186,15.38,2.2448,0.62,0.13,0.77,0.331,0
opengamingstore,832,414,104,2195,3689,7,0.4976,0.2764,0.0817,27,1.3795,0.2269,5646,25.1274,4.1326,109.5596,16.7924,1.5946,0.10,0.06,0.81,0.3463,0
openhousetv,2831,4268,47,13405,1542,172,1.5076,0.16,0.0117,190,3.831,0.2858,49,1.131,0.0844,109.801,23.1084,1.2458,0.12,0.12,0.86,0.509,1
OrlyBed,41,134,116,86,934,1,3.2683,3.9268,2.122,1,0.0654,0.0814,1133,65.514,81.5116,111.3925,22.268,2.1379,0.27,0.36,0.59,0.8318,1
OurTableTales,251,105,160,94,387,2,0.4183,1.5817,0.0478,8,2.3429,2.617,7,1.4571,1.6277,107.2762,17.1209,1.625,0.08,0.05,0.60,0.5905,1
OutOnTheMoors,1409,278205,23,13357,8357,345,197.4485,193.237,0.6246,195,0.747,0.0559,109858,598.816,44.8316,109.564,3.7925,1.0,0.01,0.03,0.08,0.905,1
palettegear,1685,2609,136,3030,2685,108,1.5484,1.5953,0.162,86,1.251,0.4129,159,2.188,0.7221,121.297,31.8129,1.4695,0.26,0.13,0.48,0.598,1
paolodilamio,2253,23741,57,2032,1757,13,10.5375,7.7004,0.0692,739,4.423,2.1767,15391,54.211,26.6786,79.85,19.3906,1.25,0.08,0.22,0.18,0.261,0
papercutspod,59,57,142,186,246,0,0.9661,3.2034,0.2373,46,4.2982,1.3172,23,2.1228,0.6505,92.8421,26.896,1.0556,0.32,0.33,0.23,0.4912,0
pedrilli,3806,26644,95,2400,2679,56,7.0005,0.0034,0.0,15,0.048,0.02,10,0.111,0.0462,98.559,8.2783,1.6667,0.00,0.00,1.00,0.101,0
PEG_Games,1768,2389,94,2224,187,78,1.3512,0.9191,0.0266,67,5.212,2.3435,82,2.832,1.2734,125.1,17.0283,1.3735,0.32,0.10,0.83,0.674,1
PenanceRPG,1106,20383,155,4876,4799,72,18.4295,49.3797,0.4792,31,2.823,0.579,351796,747.187,153.2377,130.55,9.5171,3.2135,0.53,0.09,0.44,0.795,1
pgh_gamer,351,1190,100,252,661,4,3.3903,5.8148,0.2707,50,2.234,8.8651,217778,625.397,2481.7341,102.66,25.0926,1.2886,0.15,0.10,0.40,0.148,0
philipjreed,3484,40764,47,3408,790,224,11.7003,3.3169,0.0867,58,2.708,0.7946,862187,1427.922,418.9912,105.22,11.9044,1.3578,0.11,0.43,0.63,0.483,0
PhilpottDon,1269,25059,158,31396,30743,1412,19.747,4.0567,0.1978,7,0.495,0.0158,3888,7.579,0.2414,109.307,18.1153,1.6858,0.65,0.11,0.84,0.552,1
PHISHpointO,1866,26896,143,1320,1007,38,14.4137,19.022,0.0413,84,1.411,1.0689,414987,1563.583,1184.5326,81.613,11.7579,1.1176,0.05,0.10,0.28,0.101,0
PhongOdin,433,4900,120,308,218,8,11.3164,2.8568,0.2702,29,1.21,3.9286,150487,344.439,1118.3084,87.348,20.015,1.3214,0.03,0.02,0.28,0.142,0
photorumors,3323,10162,35,22582,43,846,3.0581,0.2438,0.0743,200,5.978,0.2647,207,6.828,0.3024,112.498,3.3425,1.5131,0.61,0.71,0.93,0.847,1
picobrewbeer,1866,2540,142,3294,567,105,1.3612,2.0091,0.1827,29,0.971,0.2948,51,0.905,0.2747,109.857,40.2455,1.5083,0.24,0.11,0.38,0.433,0
Pjschard,2727,32653,120,1768,392,58,11.974,11.0451,0.07,142,1.951,1.1035,261,2.405,1.3603,84.479,16.2767,1.148,0.20,0.25,0.16,0.247,0
PlanBstudio,3638,42491,128,2430,73,139,11.6798,0.047,0.0146,65,0.261,0.1074,1701394,2497.029,1027.584,93.331,24.5987,1.1316,0.04,0.02,0.70,0.086,0
PoeticStudio,1593,1342,160,4356,354,58,0.8424,2.0898,0.1638,46,2.892,0.6639,88608,117.169,26.8983,122.248,29.5595,2.4182,0.48,0.10,0.63,0.636,1
PolyhedronC,2291,7967,138,1902,990,87,3.4775,1.7975,0.0991,42,2.207,1.1604,93494,139.865,73.5358,104.401,14.6558,1.5476,0.21,0.16,0.42,0.381,0
PowercellGames,2297,429,0,15,60,4,0.1868,0.0004,0.0,6,0.1515,4.3333,5,0.1375,3.9333,127.0699,18.1843,1.9857,0.82,0.84,0.96,0.0909,0
powermeterIQ2,136,33,0,1480,146,5,0.2426,0.0735,0.0074,278,15.9091,0.3547,36,2.2727,0.0507,136.4848,31.3318,1.2308,0.39,0.06,0.97,0.4545,0
praguemicrofest,1601,500,136,603,1353,8,0.3123,0.7389,0.1793,21,1.9779,1.6335,207,6.7189,5.5489,123.4116,13.9364,2.2732,0.37,0.24,0.50,0.8454,1
PrettyPickleBRC,1158,83,101,115,79,2,0.0717,0.0017,0.0,6,0.4699,0.3391,4,0.2289,0.1652,66.8554,15.1212,1.0,0.02,0.00,0.92,0.1446,0
pride_site,3528,28000,56,88727,814,758,7.9365,0.7985,0.0558,1555,15.39,0.1735,24564,82.519,0.93,100.675,19.7901,1.1225,0.40,0.04,0.88,0.784,1
PrinceGrimdark,3299,689,93,791,1674,21,0.2089,0.3143,0.1109,32,1.5675,1.3654,84451,165.7504,144.3767,116.0639,23.7761,2.1376,0.16,0.06,0.49,0.7271,1
PrintNinja,2830,4820,128,2641,1566,103,1.7032,0.6346,0.0155,15,0.971,0.3677,9150,9.62,3.6426,121.56,43.2164,1.7137,0.24,0.04,0.84,0.224,0
ProductHunt,1655,105199,114,347001,27,5249,63.5644,44.8066,0.1251,1348,31.506,0.0908,97589,177.303,0.511,100.385,21.9517,1.0392,0.05,0.51,0.74,0.808,1
projectmobius,3456,271,55,189,97,10,0.0784,0.0891,0.0026,8,0.417,0.5979,9914,72.2325,103.5714,99.1181,8.2535,2.1375,0.30,0.23,0.44,0.1661,0
PROleary,2912,3223,82,239,782,4,1.1068,0.0288,0.0199,7,0.429,1.795,54378,151.223,632.7322,85.376,14.4224,1.1648,0.09,0.36,0.55,0.092,0
propsofprophecy,3322,4667,156,337,616,12,1.4049,0.4928,0.1063,140,0.927,2.7507,225013,1913.71,5678.6647,100.989,20.6222,1.4058,0.14,0.14,0.33,0.392,0
pthistory,394,30422,135,11141,8242,42,77.2132,0.665,0.0,9,1.171,0.1051,6,0.987,0.0886,132.044,5.248,1.003,0.99,0.68,0.95,0.589,1
pts,4156,31142,99,860,445,38,7.4933,4.3414,0.0212,115,1.816,2.1116,31710,114.547,133.1942,65.061,10.9574,1.6,0.01,0.05,0.17,0.138,0
PubMeeple,1143,1754,157,1037,1483,39,1.5346,1.0052,0.1645,19,1.152,1.1109,1235,4.172,4.0231,112.231,29.0505,1.5843,0.33,0.07,0.54,0.316,0
pvcrowdworks,1217,192,144,101,154,10,0.1578,0.0008,0.0099,6,0.6302,1.198,33,0.5156,0.9802,130.8385,16.8521,1.6448,0.95,0.02,0.94,0.2344,0
QUTfoundry,645,4178,154,1936,2167,114,6.4775,8.1209,1.0109,25,1.418,0.7324,1038,7.51,3.8791,137.482,36.7015,2.5259,0.68,0.04,0.40,0.876,1
radiodrama,3546,7435,154,3104,674,109,2.0967,5.6469,0.1027,74,2.247,0.7239,112681,303.887,97.9017,115.31,24.6507,1.2308,0.12,0.03,0.48,0.48,0
rafaelshimunov,3285,14740,145,4564,1845,112,4.4871,7.39,0.1145,1805,8.712,1.9089,194080,1205.745,264.186,118.183,3.9803,1.2059,0.10,0.11,0.43,0.613,1
RainSage,3382,9110,152,235,161,175,2.6937,0.4793,0.1511,9,0.412,1.7532,257876,4631.726,19709.4723,117.435,16.4775,2.952,0.38,0.19,0.47,0.595,1
rajupp,3528,110508,157,24120,1500,720,31.3231,1.0998,0.0408,81,4.023,0.1668,201708,479.795,19.892,86.4,10.3817,1.2148,0.14,0.07,0.33,0.423,0
randomdnd,752,15747,118,1326,3,70,20.9402,0.2965,0.0027,7,0.812,0.6124,3,0.163,0.1229,132.737,-31.9597,1.0,0.73,0.00,0.20,0.145,0
rapjoeybatts,2658,9632,154,1562,757,92,3.6238,0.237,0.0786,7,0.496,0.3175,177118,1292.751,827.6255,90.414,11.2043,4.7659,0.44,0.08,0.50,0.343,0
raymondsuze,2140,328,0,23,24,0,0.1533,0.0061,0.0902,1,0.0092,0.1304,12510,50.3006,712.9565,94.9571,1.7289,1.925,0.12,0.07,0.56,0.6227,1
RCA,3307,11973,115,40649,1915,943,3.6205,0.697,0.1391,192,4.706,0.1158,1796,7.388,0.1818,136.796,32.1516,1.4486,0.43,0.04,0.62,0.941,1
re_v1k,162,2741,79,142,110,2,16.9198,7.9136,3.2037,95,1.176,8.2817,160051,4535.292,31938.6761,71.899,6.4308,1.2812,0.03,0.43,0.07,0.546,1
RealComicSutra,3258,37907,159,1665,1509,147,11.6351,0.236,0.0304,35,0.453,0.2721,201057,852.098,511.7706,113.6,10.0084,1.4091,0.37,0.35,0.67,0.183,0
redgeniegames,263,9,126,24,38,0,0.0342,3.3004,0.0,6,3.4286,1.0,2,0.7143,0.2083,135.2857,18.81,2.4,0.71,0.00,0.86,0.5714,1
RedPlatePress,1264,1148,28,614,711,15,0.9082,1.0111,0.2484,26,2.464,4.013,1760,9.511,15.4902,119.038,25.8813,1.4091,0.29,0.36,0.39,0.757,1
